"model","dist","n","parameter","std"
2,"snorm",2500,"alpha",0.0558182833197491
2,"snorm",2500,"alpha",0.0599488840664662
2,"snorm",2500,"alpha",0.0543443837424588
2,"snorm",2500,"alpha",0.0616209171825134
2,"snorm",2500,"alpha",0.056861417859206
2,"snorm",2500,"alpha",0.0518242367116175
2,"snorm",2500,"alpha",0.0577365473776567
2,"snorm",2500,"alpha",0.0599934497697011
2,"snorm",2500,"alpha",0.0563883844837699
2,"snorm",2500,"alpha",0.0533017754511265
2,"snorm",2500,"alpha",0.0594951900125441
2,"snorm",2500,"alpha",0.0485816611335411
2,"snorm",2500,"alpha",0.0560008521155968
2,"snorm",2500,"alpha",0.0469165515108305
2,"snorm",2500,"alpha",0.0665330423646325
2,"snorm",2500,"alpha",0.0535996775845116
2,"snorm",2500,"alpha",0.0555432493013525
2,"snorm",2500,"alpha",0.0603577201698503
2,"snorm",2500,"alpha",0.0545343233604599
2,"snorm",2500,"alpha",0.0594297541415835
2,"snorm",2500,"alpha",0.0585647986097474
2,"snorm",2500,"alpha",0.0579952829298935
2,"snorm",2500,"alpha",0.0528222290172006
2,"snorm",2500,"alpha",0.0580900622223854
2,"snorm",2500,"alpha",0.0627950511228808
2,"snorm",2500,"alpha",0.0598745261889123
2,"snorm",2500,"alpha",0.0526219023671939
2,"snorm",2500,"alpha",0.0625900596679788
2,"snorm",2500,"alpha",0.0528297357545163
2,"snorm",2500,"alpha",0.0535737295930044
2,"snorm",2500,"alpha",0.0607787600903868
2,"snorm",2500,"alpha",0.0612760095937784
2,"snorm",2500,"alpha",0.0538030167294196
2,"snorm",2500,"alpha",0.0572386194623452
2,"snorm",2500,"alpha",0.060683425206229
2,"snorm",2500,"alpha",0.0499434359469721
2,"snorm",2500,"alpha",0.0559172219452407
2,"snorm",2500,"alpha",0.0567707294946365
2,"snorm",2500,"alpha",0.0558348155522838
2,"snorm",2500,"alpha",0.0490429904408901
2,"snorm",2500,"alpha",0.0614072417070177
2,"snorm",2500,"alpha",0.0479500597892169
2,"snorm",2500,"alpha",0.062718496448138
2,"snorm",2500,"alpha",0.0555487847101267
2,"snorm",2500,"alpha",0.0588165633647139
2,"snorm",2500,"alpha",0.0652088811448212
2,"snorm",2500,"alpha",0.054444339960919
2,"snorm",2500,"alpha",0.0620198731947021
2,"snorm",2500,"alpha",0.0608511107678516
2,"snorm",2500,"alpha",0.0534029487490649
2,"snorm",2500,"alpha",0.0610387704213406
2,"snorm",2500,"alpha",0.0480547458792228
2,"snorm",2500,"alpha",0.0555574827897806
2,"snorm",2500,"alpha",0.0530708655310873
2,"snorm",2500,"alpha",0.0502223574837246
2,"snorm",5000,"alpha",0.0373114415381701
2,"snorm",5000,"alpha",0.0396284326180133
2,"snorm",5000,"alpha",0.0353800256829635
2,"snorm",5000,"alpha",0.036392017351604
2,"snorm",5000,"alpha",0.0399422808129021
2,"snorm",5000,"alpha",0.0402974166191229
2,"snorm",5000,"alpha",0.0470761944316395
2,"snorm",5000,"alpha",0.0424387196600186
2,"snorm",5000,"alpha",0.0447202917025989
2,"snorm",5000,"alpha",0.0439563865785165
2,"snorm",5000,"alpha",0.0435977134076614
2,"snorm",5000,"alpha",0.0387512673806006
2,"snorm",5000,"alpha",0.0421575292184561
2,"snorm",5000,"alpha",0.0384405605246203
2,"snorm",5000,"alpha",0.0420212542455628
2,"snorm",5000,"alpha",0.040018351557107
2,"snorm",5000,"alpha",0.0361664491404438
2,"snorm",5000,"alpha",0.0379771277182846
2,"snorm",5000,"alpha",0.0431182771073478
2,"snorm",5000,"alpha",0.0363614080455028
2,"snorm",5000,"alpha",0.0396453159370448
2,"snorm",5000,"alpha",0.0397576930718212
2,"snorm",5000,"alpha",0.0415836128526652
2,"snorm",5000,"alpha",0.0410952128122604
2,"snorm",5000,"alpha",0.0374678062400329
2,"snorm",5000,"alpha",0.0432331716231925
2,"snorm",5000,"alpha",0.0422181591014123
2,"snorm",5000,"alpha",0.0401710995173115
2,"snorm",5000,"alpha",0.0412350539526445
2,"snorm",5000,"alpha",0.0403408220520273
2,"snorm",5000,"alpha",0.0457548189985133
2,"snorm",5000,"alpha",0.0383568540761569
2,"snorm",5000,"alpha",0.0382675236851999
2,"snorm",5000,"alpha",0.0438926708585031
2,"snorm",5000,"alpha",0.0403255060119054
2,"snorm",5000,"alpha",0.0453565582488463
2,"snorm",5000,"alpha",0.0425529551753757
2,"snorm",5000,"alpha",0.0340672941529677
2,"snorm",5000,"alpha",0.0430191915697676
2,"snorm",5000,"alpha",0.0430852615667233
2,"snorm",5000,"alpha",0.0401841126150647
2,"snorm",5000,"alpha",0.0397056001068224
2,"snorm",5000,"alpha",0.0440281949008967
2,"snorm",5000,"alpha",0.0414675402683714
2,"snorm",5000,"alpha",0.0423745156697199
2,"snorm",5000,"alpha",0.041687757560176
2,"snorm",5000,"alpha",0.0355527898824199
2,"snorm",5000,"alpha",0.0427962091752681
2,"snorm",5000,"alpha",0.0400657098150096
2,"snorm",5000,"alpha",0.0400857692028575
2,"snorm",5000,"alpha",0.0445757814124005
2,"snorm",5000,"alpha",0.0409573680384413
2,"snorm",5000,"alpha",0.0414314816922686
2,"snorm",5000,"alpha",0.0410532906108713
2,"snorm",5000,"alpha",0.0447766260449348
2,"snorm",5000,"alpha",0.0428761506315846
2,"snorm",5000,"alpha",0.0449967056714783
2,"snorm",5000,"alpha",0.0445079034769612
2,"snorm",5000,"alpha",0.042291030854058
2,"snorm",5000,"alpha",0.0397514949121636
2,"snorm",5000,"alpha",0.0406056898494435
2,"snorm",5000,"alpha",0.0530626470601145
2,"snorm",5000,"alpha",0.039261520187629
2,"snorm",5000,"alpha",0.0405571602717859
2,"snorm",5000,"alpha",0.0414121916731714
2,"snorm",5000,"alpha",0.0394995808075587
2,"snorm",5000,"alpha",0.0474478454852255
2,"snorm",5000,"alpha",0.0456183428143521
2,"snorm",5000,"alpha",0.0448567492071064
2,"snorm",5000,"alpha",0.0424708023663774
2,"snorm",5000,"alpha",0.0425569199669735
2,"snorm",5000,"alpha",0.0423122450193521
2,"snorm",5000,"alpha",0.0421641346909327
2,"snorm",5000,"alpha",0.0384696887934232
2,"snorm",5000,"alpha",0.0440783702215001
2,"snorm",5000,"alpha",0.0423035016267027
2,"snorm",5000,"alpha",0.0421119007135818
2,"snorm",5000,"alpha",0.0381717795014718
2,"snorm",5000,"alpha",0.0441175671593967
2,"snorm",5000,"alpha",0.0461740175426733
2,"snorm",5000,"alpha",0.0408802380093596
2,"snorm",5000,"alpha",0.0395611407119533
2,"snorm",5000,"alpha",0.0409666174374293
2,"snorm",5000,"alpha",0.040223565619496
2,"snorm",5000,"alpha",0.0419518928659517
2,"snorm",5000,"alpha",0.0462929489743185
2,"snorm",5000,"alpha",0.0457165216326751
2,"snorm",5000,"alpha",0.0403449904950878
2,"snorm",5000,"alpha",0.0439385185633259
2,"snorm",5000,"alpha",0.036528050375049
2,"snorm",5000,"alpha",0.0392583849325627
2,"snorm",5000,"alpha",0.0399219688666642
2,"snorm",5000,"alpha",0.0367625405872465
2,"snorm",5000,"alpha",0.0397826337595848
2,"snorm",5000,"alpha",0.0438291622936593
2,"snorm",5000,"alpha",0.0441097388698821
2,"snorm",5000,"alpha",0.0429289855114811
2,"snorm",5000,"alpha",0.039898642647649
2,"snorm",5000,"alpha",0.0360210884571356
2,"snorm",5000,"alpha",0.0372988967198449
2,"snorm",10000,"alpha",0.0277350812193504
2,"snorm",10000,"alpha",0.0293655438991733
2,"snorm",10000,"alpha",0.0286635655822707
2,"snorm",10000,"alpha",0.0291528212425213
2,"snorm",10000,"alpha",0.0287078434312043
2,"snorm",10000,"alpha",0.0290984188738388
2,"snorm",10000,"alpha",0.0298490384184269
2,"snorm",10000,"alpha",0.0302201161825095
2,"snorm",10000,"alpha",0.0291782022270691
2,"snorm",10000,"alpha",0.0307684544174128
2,"snorm",10000,"alpha",0.0291542862327612
2,"snorm",10000,"alpha",0.030381357284094
2,"snorm",10000,"alpha",0.0277452657297253
2,"snorm",10000,"alpha",0.0272669060640033
2,"snorm",10000,"alpha",0.0270503428627895
2,"snorm",10000,"alpha",0.0272582425225507
2,"snorm",10000,"alpha",0.0282364611743186
2,"snorm",10000,"alpha",0.0277802815918686
2,"snorm",10000,"alpha",0.0284259430041211
2,"snorm",10000,"alpha",0.0287558445850817
2,"snorm",10000,"alpha",0.0308319779774378
2,"snorm",10000,"alpha",0.0264819641014825
2,"snorm",10000,"alpha",0.0290309640385835
2,"snorm",10000,"alpha",0.0298458059794444
2,"snorm",10000,"alpha",0.0328004545887846
2,"snorm",10000,"alpha",0.029801291017204
2,"snorm",10000,"alpha",0.0267654026945851
2,"snorm",10000,"alpha",0.0311426063173454
2,"snorm",10000,"alpha",0.0269178339910723
2,"snorm",10000,"alpha",0.0285515138265122
2,"snorm",10000,"alpha",0.0298196515360028
2,"snorm",10000,"alpha",0.0311015818824716
2,"snorm",10000,"alpha",0.0284254003578122
2,"snorm",10000,"alpha",0.027563491965044
2,"snorm",10000,"alpha",0.0254158974518134
2,"snorm",10000,"alpha",0.0302956972795381
2,"snorm",10000,"alpha",0.0300332809156096
2,"snorm",10000,"alpha",0.0288967682691047
2,"snorm",10000,"alpha",0.0288649191166643
2,"snorm",10000,"alpha",0.0285692411652778
2,"snorm",10000,"alpha",0.0276944774641484
2,"snorm",10000,"alpha",0.0309753922123334
2,"snorm",10000,"alpha",0.0283217327662736
2,"snorm",10000,"alpha",0.0299878489452045
2,"snorm",10000,"alpha",0.0298142989342184
2,"snorm",10000,"alpha",0.0268149671649166
2,"snorm",10000,"alpha",0.0285413858875586
2,"snorm",10000,"alpha",0.0316425996825285
2,"snorm",10000,"alpha",0.0259648593141086
2,"snorm",10000,"alpha",0.0268339818998492
2,"snorm",10000,"alpha",0.0274366027206895
2,"snorm",10000,"alpha",0.0274529447051692
2,"snorm",10000,"alpha",0.0260663292565688
2,"snorm",10000,"alpha",0.0289292609601035
2,"snorm",10000,"alpha",0.0297211812907295
2,"snorm",10000,"alpha",0.0321310358959345
2,"snorm",10000,"alpha",0.0273955268740099
2,"snorm",10000,"alpha",0.0293155931017816
2,"snorm",10000,"alpha",0.0298837888571874
2,"snorm",10000,"alpha",0.0292218395079259
2,"snorm",10000,"alpha",0.0296927436742942
2,"snorm",10000,"alpha",0.0306356572340098
2,"snorm",10000,"alpha",0.0261790448701082
2,"snorm",10000,"alpha",0.0268416367161842
2,"snorm",10000,"alpha",0.0271991638853586
2,"snorm",10000,"alpha",0.0295041148382056
2,"snorm",10000,"alpha",0.0301925482735652
2,"snorm",10000,"alpha",0.0285957366263829
2,"snorm",10000,"alpha",0.0309098889365307
2,"snorm",10000,"alpha",0.0288976576377611
2,"snorm",10000,"alpha",0.0290776515658087
2,"snorm",10000,"alpha",0.0294732094880206
2,"snorm",10000,"alpha",0.0298862845006432
2,"snorm",10000,"alpha",0.0303510240669885
2,"snorm",10000,"alpha",0.0271994279861498
2,"snorm",10000,"alpha",0.0313041107431238
2,"snorm",10000,"alpha",0.0272279420131731
2,"snorm",10000,"alpha",0.0275664473389263
2,"snorm",10000,"alpha",0.0293866643666457
2,"snorm",10000,"alpha",0.0274332972062223
2,"snorm",10000,"alpha",0.0298137036135534
2,"snorm",10000,"alpha",0.0302238439408476
2,"snorm",10000,"alpha",0.0275440818320465
2,"snorm",10000,"alpha",0.0273629177495344
2,"snorm",10000,"alpha",0.0280857301538366
2,"snorm",10000,"alpha",0.0291338498925762
2,"snorm",10000,"alpha",0.0287658626887796
2,"snorm",10000,"alpha",0.029511491964864
2,"snorm",10000,"alpha",0.0292866560868978
2,"snorm",10000,"alpha",0.0278689697353075
2,"snorm",10000,"alpha",0.0304300449813906
2,"snorm",10000,"alpha",0.0311563173602157
2,"snorm",10000,"alpha",0.0301064906174116
2,"snorm",10000,"alpha",0.0293884311261659
2,"snorm",10000,"alpha",0.0280426760293975
2,"snorm",10000,"alpha",0.0290457885646805
2,"snorm",10000,"alpha",0.0278992258599108
2,"snorm",10000,"alpha",0.0298092410144206
2,"snorm",10000,"alpha",0.0274748678029759
2,"snorm",10000,"alpha",0.0299255630053371
2,"snorm",100,"beta",0.0839881806225107
2,"snorm",100,"beta",0.0553474976872661
2,"snorm",100,"beta",0.00320902286732375
2,"snorm",100,"beta",0.0508239838414006
2,"snorm",100,"beta",0.103951806374436
2,"snorm",100,"beta",0.0097634935079924
2,"snorm",100,"beta",0.0755373688374892
2,"snorm",100,"beta",0.0241763999145076
2,"snorm",100,"beta",0.0485738049840677
2,"snorm",100,"beta",0.114079982135393
2,"snorm",100,"beta",0.00706827834771824
2,"snorm",100,"beta",0.179833605088484
2,"snorm",100,"beta",0.0652852747650681
2,"snorm",100,"beta",0.254708192453453
2,"snorm",100,"beta",0.135596906204478
2,"snorm",100,"beta",0.169864145348045
2,"snorm",100,"beta",0.120098162194269
2,"snorm",100,"beta",0.022794922717291
2,"snorm",100,"beta",0.372724922741107
2,"snorm",100,"beta",0.00420909215625347
2,"snorm",100,"beta",0.0971142015394509
2,"snorm",100,"beta",0.412805042284747
2,"snorm",100,"beta",0.0766320348501082
2,"snorm",100,"beta",0.00478147802653473
2,"snorm",100,"beta",0.155961390815421
2,"snorm",100,"beta",0.218563559902789
2,"snorm",100,"beta",0.0357561000190843
2,"snorm",100,"beta",0.00314605068750683
2,"snorm",100,"beta",0.0823516326823747
2,"snorm",100,"beta",0.00796527441653417
2,"snorm",100,"beta",0.102539205600864
2,"snorm",100,"beta",0.140059795470594
2,"snorm",100,"beta",0.119602631762451
2,"snorm",100,"beta",1.45040702091549
2,"snorm",100,"beta",0.00236321888186712
2,"snorm",100,"beta",0.324233283478193
2,"snorm",100,"beta",0.0481023552014793
2,"snorm",100,"beta",0.231717523848958
2,"snorm",100,"beta",0.0234313961122214
2,"snorm",100,"beta",0.0623420288334664
2,"snorm",100,"beta",0.0379283650048169
2,"snorm",100,"beta",0.0329769590624334
2,"snorm",100,"beta",0.0014538488520917
2,"snorm",100,"beta",0.0241674386656976
2,"snorm",100,"beta",0.0471896942605441
2,"snorm",100,"beta",0.0618788020508884
2,"snorm",100,"beta",0.226134702985983
2,"snorm",100,"beta",0.165352262481415
2,"snorm",100,"beta",0.0809559055658187
2,"snorm",100,"beta",0.0352374940507698
2,"snorm",100,"beta",0.0456444854914844
2,"snorm",100,"beta",0.0696724081083273
2,"snorm",100,"beta",0.119127570265405
2,"snorm",100,"beta",0.267076223889738
2,"snorm",100,"beta",0.00811240746691909
2,"snorm",100,"beta",0.0028817213846884
2,"snorm",100,"beta",0.0566488276596128
2,"snorm",100,"beta",0.0991221513607119
2,"snorm",100,"beta",0.080105558931507
2,"snorm",100,"beta",0.124190377754608
2,"snorm",100,"beta",0.127799037409968
2,"snorm",100,"beta",0.577074364100423
2,"snorm",100,"beta",0.0820663330323369
2,"snorm",100,"beta",0.0158965498873281
2,"snorm",100,"beta",0.0651085970834296
2,"snorm",100,"beta",1.80566505450202
2,"snorm",100,"beta",0.0540818885108492
2,"snorm",100,"beta",0.123959811515397
2,"snorm",100,"beta",0.127290154814922
2,"snorm",100,"beta",0.322122372894272
2,"snorm",100,"beta",0.0319999232189732
2,"snorm",100,"beta",0.319660216373487
2,"snorm",100,"beta",0.134373401462201
2,"snorm",100,"beta",0.0639081058781648
2,"snorm",100,"beta",0.063893522229948
2,"snorm",100,"beta",0.0882712993233161
2,"snorm",100,"beta",0.163180109844938
2,"snorm",100,"beta",0.0680941465512544
2,"snorm",100,"beta",0.0346046830278508
2,"snorm",100,"beta",0.0279223435252673
2,"snorm",100,"beta",0.0232505350805451
2,"snorm",100,"beta",5.06937932255457
2,"snorm",100,"beta",0.0863133375526777
2,"snorm",100,"beta",0.114298361595825
2,"snorm",100,"beta",0.000527183565375634
2,"snorm",100,"beta",0.198880590227974
2,"snorm",100,"beta",0.231363147045511
2,"snorm",100,"beta",0.0966270749890929
2,"snorm",100,"beta",0.0345440302326889
2,"snorm",100,"beta",0.166063669981719
2,"snorm",100,"beta",0.000538649969572316
2,"snorm",100,"beta",0.0483384456492523
2,"snorm",100,"beta",0.102066723403033
2,"snorm",100,"beta",0.094377407124316
2,"snorm",100,"beta",0.0428100767019036
2,"snorm",100,"beta",0.0150227745827011
2,"snorm",100,"beta",0.00213651632012096
2,"snorm",100,"beta",0.199823208819327
2,"snorm",100,"beta",0.0656034893873044
2,"snorm",100,"beta",0.0622047814025903
2,"snorm",250,"beta",0.000478034530596177
2,"snorm",250,"beta",0.0831851541804029
2,"snorm",250,"beta",0.0340149651115287
2,"snorm",250,"beta",0.0599327129701603
2,"snorm",250,"beta",0.0513738565376529
2,"snorm",250,"beta",0.0515862769129642
2,"snorm",250,"beta",0.0770896622664885
2,"snorm",250,"beta",0.111008113374205
2,"snorm",250,"beta",0.10501071330767
2,"snorm",250,"beta",0.0590215347015177
2,"snorm",250,"beta",0.0443761069665588
2,"snorm",250,"beta",0.0258892919349435
2,"snorm",250,"beta",0.0749069937456768
2,"snorm",250,"beta",0.00270507286445063
2,"snorm",250,"beta",0.268975147179465
2,"snorm",250,"beta",0.0915243050859118
2,"snorm",250,"beta",0.0752006669320371
2,"snorm",250,"beta",0.0697104188724883
2,"snorm",250,"beta",0.104554696402327
2,"snorm",250,"beta",0.0390335692853353
2,"snorm",250,"beta",0.0953251662641624
2,"snorm",250,"beta",0.114647654362716
2,"snorm",250,"beta",0.0632846639298307
2,"snorm",250,"beta",0.0638977208594827
2,"snorm",250,"beta",0.0329443827022896
2,"snorm",250,"beta",0.0643514768479806
2,"snorm",250,"beta",0.0611750250053082
2,"snorm",250,"beta",0.0878071619514867
2,"snorm",250,"beta",0.117591148121981
2,"snorm",250,"beta",0.023604674772715
2,"snorm",250,"beta",0.076710514674331
2,"snorm",250,"beta",0.0434544891167434
2,"snorm",250,"beta",0.0518696613092548
2,"snorm",250,"beta",0.086609348470267
2,"snorm",250,"beta",0.146610324132484
2,"snorm",250,"beta",0.106719307592452
2,"snorm",250,"beta",0.0637919729541489
2,"snorm",250,"beta",0.185549952661712
2,"snorm",250,"beta",0.159608795394155
2,"snorm",250,"beta",0.401216532370098
2,"snorm",250,"beta",0.0237794228609731
2,"snorm",250,"beta",0.189255324408045
2,"snorm",250,"beta",0.0726860483055823
2,"snorm",250,"beta",0.0967950836480693
2,"snorm",250,"beta",0.0831657868697463
2,"snorm",250,"beta",0.00934840325889621
2,"snorm",250,"beta",0.0372642365221952
2,"snorm",250,"beta",0.0952241996091067
2,"snorm",250,"beta",0.0745629330322465
2,"snorm",250,"beta",0.0552621953464226
2,"snorm",250,"beta",0.158717053823989
2,"snorm",250,"beta",0.000646423147728064
2,"snorm",250,"beta",0.0528601931074205
2,"snorm",250,"beta",0.0505459963837982
2,"snorm",250,"beta",0.0638645142428019
2,"snorm",250,"beta",0.319822224001627
2,"snorm",250,"beta",0.0775453372648613
2,"snorm",250,"beta",0.115302464775963
2,"snorm",250,"beta",0.272769655748327
2,"snorm",250,"beta",0.105860983015326
2,"snorm",250,"beta",0.15134220382776
2,"snorm",250,"beta",0.0854022419519581
2,"snorm",250,"beta",0.059900721103798
2,"snorm",250,"beta",0.0992074233578685
2,"snorm",250,"beta",0.0704408408449131
2,"snorm",250,"beta",0.0221529937212689
2,"snorm",250,"beta",0.0422404331396811
2,"snorm",250,"beta",0.247839273711494
2,"snorm",250,"beta",0.0226017722345074
2,"snorm",250,"beta",0.0511396478621124
2,"snorm",250,"beta",0.0406611692577651
2,"snorm",250,"beta",0.0495693833977099
2,"snorm",250,"beta",0.00898117861880222
2,"snorm",250,"beta",0.0192460063943698
2,"snorm",250,"beta",0.0339493880479209
2,"snorm",250,"beta",0.0149874497588299
2,"snorm",250,"beta",0.110569156959457
2,"snorm",250,"beta",0.0535147337001298
2,"snorm",250,"beta",0.0504198393016408
2,"snorm",250,"beta",0.0571753354444408
2,"snorm",250,"beta",0.233051394546466
2,"snorm",250,"beta",0.0952624396491865
2,"snorm",250,"beta",0.0154334103622317
2,"snorm",250,"beta",0.0930557629385197
2,"snorm",250,"beta",0.11495806798868
2,"snorm",250,"beta",0.0552102005938841
2,"snorm",250,"beta",0.0520478269343848
2,"snorm",250,"beta",0.19003071893728
2,"snorm",250,"beta",0.0391382288203583
2,"snorm",250,"beta",0.0426977647102051
2,"snorm",250,"beta",2.12766070881461
2,"snorm",250,"beta",0.0577328243592621
2,"snorm",250,"beta",0.0060089750305432
2,"snorm",250,"beta",0.0458795673652152
2,"snorm",250,"beta",0.0925052305793661
2,"snorm",250,"beta",0.0932331435204299
2,"snorm",250,"beta",0.039969130147875
2,"snorm",250,"beta",0.0284244844626734
2,"snorm",250,"beta",0.051485990769753
2,"snorm",250,"beta",0.0400916758188014
2,"snorm",500,"beta",0.0363924826103394
2,"snorm",500,"beta",0.0490872449922432
2,"snorm",500,"beta",0.0362852282672897
2,"snorm",500,"beta",0.0698585896507005
2,"snorm",500,"beta",0.0677692969090921
2,"snorm",500,"beta",0.051399202062218
2,"snorm",500,"beta",0.0336212585779645
2,"snorm",500,"beta",0.215696181869948
2,"snorm",500,"beta",0.0791659728173229
2,"snorm",500,"beta",0.0253734019039218
2,"snorm",500,"beta",0.0336980617589811
2,"snorm",500,"beta",0.209895078514604
2,"snorm",500,"beta",0.0482146530537401
2,"snorm",500,"beta",0.0556411446535176
2,"snorm",500,"beta",0.0427952253900499
2,"snorm",500,"beta",0.0828509716113214
2,"snorm",500,"beta",0.031295236123038
2,"snorm",500,"beta",0.0420505902248451
2,"snorm",500,"beta",0.0352836674985299
2,"snorm",500,"beta",0.0858170374707108
2,"snorm",500,"beta",0.0154834040993495
2,"snorm",500,"beta",0.0445660744626799
2,"snorm",500,"beta",0.0532199729170708
2,"snorm",500,"beta",0.0705643387919472
2,"snorm",500,"beta",0.0576874647512036
